audio_id,url,latitude,longitude,length,date,time,recordist,main_scientific,main_common,all_scientific,all_common
805438,https://xeno-canto.org/805438,42.8806,2.1026,35:03,2023-04-10,06:30,Cedric Mroczko,,,"['Regulus ignicapilla', 'Regulus regulus', 'Columba palumbus', 'Turdus philomelos', 'Turdus merula', 'Lophophanes cristatus', 'Erithacus rubecula', 'Strix aluco', 'Troglodytes troglodytes', 'Periparus ater', 'Falco peregrinus']","['Common Firecrest', 'Goldcrest', 'Wood Pigeon', 'Song Thrush', 'Eurasian Blackbird', 'Crested Tit', 'European Robin', 'Tawny Owl', 'Eurasian Wren', 'Coal Tit', 'Peregrine Falcon']"
805346,https://xeno-canto.org/805346,42.8854,2.1003,46:37,2023-04-10,06:55,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Regulus ignicapilla', 'Columba palumbus', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Lophophanes cristatus', 'Certhia brachydactyla', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Periparus ater', 'Leiothrix lutea']","['Blue Tit', 'Common Firecrest', 'Wood Pigeon', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', 'Crested Tit', 'Short-toed Treecreeper', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'Common Chiffchaff', 'Coal Tit', 'Red-billed Leiothrix']"
804628,https://xeno-canto.org/804628,42.8883,2.094,41:22,2023-04-10,06:35,Cedric Mroczko,,,"['Regulus regulus', 'Columba palumbus', 'Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Lophophanes cristatus', 'Erithacus rubecula', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Phylloscopus collybita']","['Goldcrest', 'Wood Pigeon', 'Common Cuckoo', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', 'Crested Tit', 'European Robin', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'Common Chiffchaff']"
804120,https://xeno-canto.org/804120,42.8883,2.094,47:17,2023-04-09,06:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Regulus ignicapilla', 'Regulus regulus', 'Columba palumbus', 'Cuculus canorus', 'Turdus philomelos', 'Aquila chrysaetos', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Lophophanes cristatus', 'Erithacus rubecula', 'Strix aluco', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Periparus ater']","['Blue Tit', 'Common Firecrest', 'Goldcrest', 'Wood Pigeon', 'Common Cuckoo', 'Song Thrush', 'Golden Eagle', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', 'Crested Tit', 'European Robin', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'Common Chiffchaff', 'Coal Tit']"
761405,https://xeno-canto.org/761405,59.5379,17.1991,6:10,2020-05-26,04:45,Ulf Elman,,,"['Columba palumbus', 'Fringilla coelebs', 'Grus grus', 'Capreolus capreolus', 'Cuculus canorus', 'Acrocephalus scirpaceus', 'Acrocephalus schoenobaenus', 'Turdus merula', 'Botaurus stellaris', 'Rallus aquaticus', 'Falco subbuteo', 'Vanellus vanellus', 'Sylvia borin', 'Circus aeruginosus', 'Emberiza schoeniclus', 'Panurus biarmicus']","['Wood Pigeon', 'Chaffinch', 'Common Crane', 'Western Roe Deer', 'Common Cuckoo', 'Eurasian Reed-Warbler', 'Sedge Warbler', 'Eurasian Blackbird', 'Eurasian Bittern', 'Water Rail', 'Eurasian Hobby', 'Northern Lapwing', 'Garden Warbler', 'Western Marsh-Harrier', 'Reed Bunting', 'Bearded Reedling']"
738266,https://xeno-canto.org/738266,36.7394,54.4685,7:40,2022-04-27,06:20,Cedric Mroczko,,,"['Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Sitta europaea', 'Corvus corax', 'Erithacus rubecula', 'Dendrocopos major', 'Troglodytes troglodytes', 'Chloris chloris', 'Periparus ater', 'Phasianus colchicus']","['Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Common Raven', 'European Robin', 'Great Spotted Woodpecker', 'Eurasian Wren', 'European Greenfinch', 'Coal Tit', 'Ring-necked Pheasant']"
736957,https://xeno-canto.org/736957,36.7394,54.4685,50:08,2022-04-27,05:15,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Sitta europaea', 'Corvus corax', 'Parus major', 'Erithacus rubecula', 'Aegithalos caudatus', 'Strix aluco', 'Carpodacus erythrinus', 'Dendrocopos major', 'Troglodytes troglodytes', 'Chloris chloris', 'Periparus ater', 'Certhia familiaris', 'Phasianus colchicus']","['Blue Tit', 'Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Common Raven', 'Great Tit', 'European Robin', 'Long-tailed Tit', 'Tawny Owl', 'Common Rosefinch', 'Great Spotted Woodpecker', 'Eurasian Wren', 'European Greenfinch', 'Coal Tit', 'Treecreeper', 'Ring-necked Pheasant']"
735467,https://xeno-canto.org/735467,36.7394,54.4685,16:01,2022-04-27,06:40,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Turdus merula', 'Sitta europaea', 'Erithacus rubecula', 'Dendrocopos major', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Periparus ater', 'Certhia familiaris']","['Blue Tit', 'Red-breasted Flycatcher', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'European Robin', 'Great Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'Common Chiffchaff', 'Coal Tit', 'Treecreeper']"
735466,https://xeno-canto.org/735466,36.7394,54.4685,37:52,2022-04-27,05:15,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Sitta europaea', 'Erithacus rubecula', 'Strix aluco', 'Dendrocopos major', 'Troglodytes troglodytes', 'Periparus ater', 'Certhia familiaris']","['Blue Tit', 'Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'European Robin', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Wren', 'Coal Tit', 'Treecreeper']"
732767,https://xeno-canto.org/732767,37.4178,56.7658,18:32,2022-04-30,06:00,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Turdus viscivorus', 'Fringilla coelebs', 'Turdus merula', 'Sitta europaea', 'Parus major', 'Hieraaetus pennatus', 'Phylloscopus nitidus', 'Phylloscopus collybita', 'Phoenicurus phoenicurus', 'Corvus cornix']","['Blue Tit', 'Mistle Thrush', 'Chaffinch', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Great Tit', 'Booted Eagle', 'Green Warbler', 'Common Chiffchaff', 'Common Redstart', 'Hooded Crow']"
732755,https://xeno-canto.org/732755,37.4178,56.7658,44:38,2022-04-30,05:00,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Turdus viscivorus', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus merula', 'Lullula arborea', 'Parus major', 'Alectoris chukar', 'Strix aluco', 'Hieraaetus pennatus', 'Dendrocopos major', 'Phylloscopus collybita', 'Periparus ater', 'Phoenicurus phoenicurus']","['Blue Tit', 'Mistle Thrush', 'Chaffinch', 'Common Cuckoo', 'Eurasian Blackbird', 'Woodlark', 'Great Tit', 'Chukar', 'Tawny Owl', 'Booted Eagle', 'Great Spotted Woodpecker', 'Common Chiffchaff', 'Coal Tit', 'Common Redstart']"
729907,https://xeno-canto.org/729907,36.7529,54.4668,13:14,2022-04-27,06:35,Cedric Mroczko,,,"['Ficedula parva', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Hippolais icterina', 'Erithacus rubecula', 'Aegithalos caudatus', 'Dendrocopos major', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Periparus ater']","['Red-breasted Flycatcher', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Icterine Warbler', 'European Robin', 'Long-tailed Tit', 'Great Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'Common Chiffchaff', 'Coal Tit']"
729901,https://xeno-canto.org/729901,36.7529,54.4668,19:49,2022-04-27,07:15,Cedric Mroczko,,,"['Ficedula parva', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Sitta europaea', 'Hippolais icterina', 'Erithacus rubecula', 'Aegithalos caudatus', 'Dendrocopos major', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Chloris chloris', 'Periparus ater']","['Red-breasted Flycatcher', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Eurasian Nuthatch', 'Icterine Warbler', 'European Robin', 'Long-tailed Tit', 'Great Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'European Greenfinch', 'Coal Tit']"
729699,https://xeno-canto.org/729699,36.7529,54.4668,59:57,2022-04-27,05:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Buteo buteo', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Sitta europaea', 'Corvus corax', 'Erithacus rubecula', 'Aegithalos caudatus', 'Strix aluco', 'Dendrocopos major', 'Dryobates minor', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Picus viridis', 'Chloris chloris', 'Periparus ater']","['Blue Tit', 'Red-breasted Flycatcher', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Common Buzzard', 'Hawfinch', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Eurasian Nuthatch', 'Common Raven', 'European Robin', 'Long-tailed Tit', 'Tawny Owl', 'Great Spotted Woodpecker', 'Lesser Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'Green Woodpecker', 'European Greenfinch', 'Coal Tit']"
728870,https://xeno-canto.org/728870,36.7613,54.4706,1:04:55,2022-04-27,05:55,Cedric Mroczko,,,"['Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Sitta europaea', 'Erithacus rubecula', 'Carpodacus erythrinus', 'Dendrocopos major', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Periparus ater', 'Certhia familiaris']","['Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Eurasian Nuthatch', 'European Robin', 'Common Rosefinch', 'Great Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'Coal Tit', 'Treecreeper']"
728566,https://xeno-canto.org/728566,36.5565,52.1308,34:36,2022-04-22,06:25,Cedric Mroczko,,,"['Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Erithacus rubecula', 'Aegithalos caudatus', 'Dendrocopos major', 'Troglodytes troglodytes', 'Merops apiaster', 'Corvus cornix']","['Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', 'European Robin', 'Long-tailed Tit', 'Great Spotted Woodpecker', 'Eurasian Wren', 'European Bee-eater', 'Hooded Crow']"
728562,https://xeno-canto.org/728562,36.5565,52.1308,39:19,2022-04-22,05:45,Cedric Mroczko,,,"['Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Hyla orientalis', 'Erithacus rubecula', 'Aegithalos caudatus', 'Strix aluco', 'Dendrocopos major', 'Troglodytes troglodytes', 'Corvus cornix']","['Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', ""Shelkovnikov's Tree Frog"", 'European Robin', 'Long-tailed Tit', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Wren', 'Hooded Crow']"
727039,https://xeno-canto.org/727039,37.4114,56.7726,9:11,2022-04-30,06:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Turdus viscivorus', 'Fringilla coelebs', 'Phylloscopus trochilus', 'Coccothraustes coccothraustes', 'Turdus merula', 'Parus major', 'Carpodacus erythrinus', 'Dendrocopos major', 'Phylloscopus nitidus', 'Phylloscopus collybita', 'Periparus ater', 'Phoenicurus phoenicurus']","['Blue Tit', 'Mistle Thrush', 'Chaffinch', 'Willow Warbler', 'Hawfinch', 'Eurasian Blackbird', 'Great Tit', 'Common Rosefinch', 'Great Spotted Woodpecker', 'Green Warbler', 'Common Chiffchaff', 'Coal Tit', 'Common Redstart']"
726140,https://xeno-canto.org/726140,36.7441,54.4713,26:07,2022-04-27,07:15,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Erithacus rubecula', 'Dendrocopos major', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Chloris chloris', 'Periparus ater', 'Phasianus colchicus']","['Blue Tit', 'Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'European Robin', 'Great Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'Common Chiffchaff', 'European Greenfinch', 'Coal Tit', 'Ring-necked Pheasant']"
726138,https://xeno-canto.org/726138,36.7441,54.4713,4:13,2022-04-27,06:55,Cedric Mroczko,,,"['Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Turdus merula', 'Dendrocopos major', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Periparus ater', 'Phasianus colchicus']","['Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Eurasian Blackbird', 'Great Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'Common Chiffchaff', 'Coal Tit', 'Ring-necked Pheasant']"
726126,https://xeno-canto.org/726126,36.7441,54.4713,22:00,2022-04-27,06:30,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Sitta europaea', 'Erithacus rubecula', 'Dendrocopos major', 'Dryobates minor', 'Phylloscopus nitidus', 'Phylloscopus collybita', 'Chloris chloris', 'Periparus ater', 'Phasianus colchicus']","['Blue Tit', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'European Robin', 'Great Spotted Woodpecker', 'Lesser Spotted Woodpecker', 'Green Warbler', 'Common Chiffchaff', 'European Greenfinch', 'Coal Tit', 'Ring-necked Pheasant']"
726084,https://xeno-canto.org/726084,36.7441,54.4713,7:22,2022-04-27,06:20,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Turdus merula', 'Sitta europaea', 'Corvus corax', 'Dendrocopos major', 'Phylloscopus nitidus', 'Phylloscopus collybita', 'Periparus ater', 'Phasianus colchicus']","['Blue Tit', 'Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Common Raven', 'Great Spotted Woodpecker', 'Green Warbler', 'Common Chiffchaff', 'Coal Tit', 'Ring-necked Pheasant']"
726071,https://xeno-canto.org/726071,36.7441,54.4713,4:35,2022-04-27,06:05,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Fringilla coelebs', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Turdus merula', 'Sitta europaea', 'Corvus corax', 'Parus major', 'Dendrocopos major', 'Dryobates minor', 'Phylloscopus collybita', 'Chloris chloris', 'Periparus ater']","['Blue Tit', 'Red-breasted Flycatcher', 'Chaffinch', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Common Raven', 'Great Tit', 'Great Spotted Woodpecker', 'Lesser Spotted Woodpecker', 'Common Chiffchaff', 'European Greenfinch', 'Coal Tit']"
726065,https://xeno-canto.org/726065,36.7441,54.4713,3:49,2022-05-22,06:00,Cedric Mroczko,,,"['Ficedula parva', 'Cuculus canorus', 'Turdus philomelos', 'Turdus merula', 'Sitta europaea', 'Parus major', 'Dendrocopos major', 'Phylloscopus collybita', 'Periparus ater', 'Corvus cornix']","['Red-breasted Flycatcher', 'Common Cuckoo', 'Song Thrush', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Great Tit', 'Great Spotted Woodpecker', 'Common Chiffchaff', 'Coal Tit', 'Hooded Crow']"
726064,https://xeno-canto.org/726064,36.7441,54.4713,3:10,2022-05-22,06:00,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Ficedula parva', 'Cuculus canorus', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Sylvia atricapilla', 'Turdus merula', 'Parus major', 'Erithacus rubecula', 'Strix aluco', 'Dendrocopos major', 'Troglodytes troglodytes', 'Phylloscopus collybita', 'Periparus ater']","['Blue Tit', 'Red-breasted Flycatcher', 'Common Cuckoo', 'Hawfinch', 'Song Thrush', 'Blackcap', 'Eurasian Blackbird', 'Great Tit', 'European Robin', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Wren', 'Common Chiffchaff', 'Coal Tit']"
724174,https://xeno-canto.org/724174,36.5498,51.1327,13:13,2022-04-19,05:15,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Fringilla coelebs', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Turdus merula', 'Dendrocopos major', 'Phylloscopus nitidus', 'Troglodytes troglodytes', 'Periparus ater', 'Certhia familiaris']","['Blue Tit', 'Chaffinch', 'Hawfinch', 'Song Thrush', 'Eurasian Blackbird', 'Great Spotted Woodpecker', 'Green Warbler', 'Eurasian Wren', 'Coal Tit', 'Treecreeper']"
713272,https://xeno-canto.org/713272,44.0632,1.9509,28:38,2022-04-05,06:40,Cedric Mroczko,,,"['Cyanistes caeruleus', 'Phoenicurus ochruros', 'Columba palumbus', 'Cuculus canorus', 'Turdus philomelos', 'Turdus merula', 'Corvus corone', 'Parus major', 'Athene noctua', 'Erithacus rubecula', 'Carduelis carduelis', 'Troglodytes troglodytes', 'Phasianus colchicus', 'Passer domesticus']","['Blue Tit', 'Black Redstart', 'Wood Pigeon', 'Common Cuckoo', 'Song Thrush', 'Eurasian Blackbird', 'Carrion Crow', 'Great Tit', 'Little Owl', 'European Robin', 'Eurasian Goldfinch', 'Eurasian Wren', 'Ring-necked Pheasant', 'House Sparrow']"
676797,https://xeno-canto.org/676797,51.7813,-2.5745,1:13:10,2021-04-04,05:44,Alexander Henderson,,,"['Cyanistes caeruleus', 'Regulus regulus', 'Anser anser', 'Columba palumbus', 'Turdus philomelos', 'Turdus merula', 'Sitta europaea', 'Branta canadensis', 'Corvus corone', 'Parus major', 'Aix galericulata', 'Coloeus monedula', 'Erithacus rubecula', 'Strix aluco', 'Columba oenas', 'Dendrocopos major', 'Troglodytes troglodytes', 'Periparus ater', 'Certhia familiaris', 'Phasianus colchicus', 'Anas platyrhynchos']","['Blue Tit', 'Goldcrest', 'Greylag Goose', 'Wood Pigeon', 'Song Thrush', 'Eurasian Blackbird', 'Eurasian Nuthatch', 'Canada Goose', 'Carrion Crow', 'Great Tit', 'Mandarin Duck', '', 'European Robin', 'Tawny Owl', 'Stock Dove', 'Great Spotted Woodpecker', 'Eurasian Wren', 'Coal Tit', 'Treecreeper', 'Ring-necked Pheasant', 'Mallard']"
672079,https://xeno-canto.org/672079,49.0211,9.0244,5:22,2020-05-17,04:42,Frank Holzapfel,,,"['Cyanistes caeruleus', 'Regulus ignicapilla', 'Regulus regulus', 'Turdus viscivorus', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Buteo buteo', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Muscicapa striata', 'Prunella modularis', 'Dendrocoptes medius', 'Corvus corone', 'Corvus corax', 'Parus major', 'Erithacus rubecula', 'Accipiter gentilis', 'Strix aluco', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Chloris chloris', 'Periparus ater', 'Poecile palustris', 'Sturnus vulgaris']","['Blue Tit', 'Common Firecrest', 'Goldcrest', 'Mistle Thrush', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Common Buzzard', 'Hawfinch', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Spotted Flycatcher', 'Dunnock', 'Middle Spotted Woodpecker', 'Carrion Crow', 'Common Raven', 'Great Tit', 'European Robin', 'Northern Goshawk', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'European Greenfinch', 'Coal Tit', 'Marsh Tit', 'European Starling']"
672078,https://xeno-canto.org/672078,49.0211,9.0244,30:15,2020-05-17,04:42,Frank Holzapfel,,,"['Cyanistes caeruleus', 'Regulus ignicapilla', 'Regulus regulus', 'Turdus viscivorus', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Buteo buteo', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Muscicapa striata', 'Prunella modularis', 'Dendrocoptes medius', 'Corvus corone', 'Corvus corax', 'Parus major', 'Erithacus rubecula', 'Accipiter gentilis', 'Strix aluco', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Chloris chloris', 'Periparus ater', 'Poecile palustris', 'Sturnus vulgaris']","['Blue Tit', 'Common Firecrest', 'Goldcrest', 'Mistle Thrush', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Common Buzzard', 'Hawfinch', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Spotted Flycatcher', 'Dunnock', 'Middle Spotted Woodpecker', 'Carrion Crow', 'Common Raven', 'Great Tit', 'European Robin', 'Northern Goshawk', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'European Greenfinch', 'Coal Tit', 'Marsh Tit', 'European Starling']"
672073,https://xeno-canto.org/672073,49.0211,9.0244,39:56,2020-05-17,04:42,Frank Holzapfel,,,"['Cyanistes caeruleus', 'Regulus ignicapilla', 'Regulus regulus', 'Turdus viscivorus', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Buteo buteo', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Muscicapa striata', 'Prunella modularis', 'Dendrocoptes medius', 'Corvus corone', 'Corvus corax', 'Parus major', 'Erithacus rubecula', 'Accipiter gentilis', 'Strix aluco', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Chloris chloris', 'Periparus ater', 'Poecile palustris', 'Sturnus vulgaris']","['Blue Tit', 'Common Firecrest', 'Goldcrest', 'Mistle Thrush', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Common Buzzard', 'Hawfinch', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Spotted Flycatcher', 'Dunnock', 'Middle Spotted Woodpecker', 'Carrion Crow', 'Common Raven', 'Great Tit', 'European Robin', 'Northern Goshawk', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'European Greenfinch', 'Coal Tit', 'Marsh Tit', 'European Starling']"
672071,https://xeno-canto.org/672071,49.0211,9.0244,40:08,2020-05-17,04:42,Frank Holzapfel,,,"['Cyanistes caeruleus', 'Regulus ignicapilla', 'Regulus regulus', 'Turdus viscivorus', 'Columba palumbus', 'Fringilla coelebs', 'Cuculus canorus', 'Buteo buteo', 'Coccothraustes coccothraustes', 'Turdus philomelos', 'Oriolus oriolus', 'Sylvia atricapilla', 'Turdus merula', 'Dryocopus martius', 'Muscicapa striata', 'Prunella modularis', 'Dendrocoptes medius', 'Corvus corone', 'Corvus corax', 'Parus major', 'Erithacus rubecula', 'Accipiter gentilis', 'Strix aluco', 'Dendrocopos major', 'Garrulus glandarius', 'Troglodytes troglodytes', 'Chloris chloris', 'Periparus ater', 'Poecile palustris', 'Sturnus vulgaris']","['Blue Tit', 'Common Firecrest', 'Goldcrest', 'Mistle Thrush', 'Wood Pigeon', 'Chaffinch', 'Common Cuckoo', 'Common Buzzard', 'Hawfinch', 'Song Thrush', 'Eurasian Golden Oriole', 'Blackcap', 'Eurasian Blackbird', 'Black Woodpecker', 'Spotted Flycatcher', 'Dunnock', 'Middle Spotted Woodpecker', 'Carrion Crow', 'Common Raven', 'Great Tit', 'European Robin', 'Northern Goshawk', 'Tawny Owl', 'Great Spotted Woodpecker', 'Eurasian Jay', 'Eurasian Wren', 'European Greenfinch', 'Coal Tit', 'Marsh Tit', 'European Starling']"
